name	track_number	disc_number	album_id	album_name	album_artist	id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	uri	analysis_url
Tango	7	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	0vT22R3ZmZ4iH4HL0OxcXn	0.471	0.407	7	-9.334	0	0.0334	0.867	0.00287	0.155	0.446	128.78	162973	4	spotify:track:0vT22R3ZmZ4iH4HL0OxcXn	https://api.spotify.com/v1/audio-analysis/0vT22R3ZmZ4iH4HL0OxcXn
Cretino	8	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	2cTfMqp7L1a5eHiw2LLGQZ	0.481	0.572	0	-6.278	0	0.0293	0.601	4.8e-05	0.466	0.397	93.979	300466	4	spotify:track:2cTfMqp7L1a5eHiw2LLGQZ	https://api.spotify.com/v1/audio-analysis/2cTfMqp7L1a5eHiw2LLGQZ
Rock And Roll Yo	9	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	1xzZlhlVvZw3yTsYzCPh8p	0.324	0.95	4	-3.764	1	0.0625	0.00121	0.000279	0.838	0.46	112.696	271080	4	spotify:track:1xzZlhlVvZw3yTsYzCPh8p	https://api.spotify.com/v1/audio-analysis/1xzZlhlVvZw3yTsYzCPh8p
Wonder (Love's In Need Of Love Today)	10	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	076JYdl5qNn0Mz4bChoFwL	0.573	0.723	0	-5.119	1	0.0381	0.0114	0.00146	0.239	0.745	97.915	218227	4	spotify:track:076JYdl5qNn0Mz4bChoFwL	https://api.spotify.com/v1/audio-analysis/076JYdl5qNn0Mz4bChoFwL
Dealer	11	1	3qPPzWHpuvFT0xHMyDrvS4	Rock And Roll Yo	Charly García	3dLmWDHpYENbPmkPhWegoG	0.651	0.567	7	-15.236	1	0.0429	0.000503	0.0914	0.156	0.539	119.98	52680	4	spotify:track:3dLmWDHpYENbPmkPhWegoG	https://api.spotify.com/v1/audio-analysis/3dLmWDHpYENbPmkPhWegoG
Estaba En Llamas Cuando Me Acoste	1	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	5VZSFn5vHjvNVE23esAtCi	0.443	0.631	9	-10.43	0	0.0448	0.325	1.89e-05	0.186	0.242	105.4	423200	4	spotify:track:5VZSFn5vHjvNVE23esAtCi	https://api.spotify.com/v1/audio-analysis/5VZSFn5vHjvNVE23esAtCi
Vemos...	2	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	1iBA37ONrbZmsh0aNd1A2a	0.141	0.104	3	-22.233	1	0.0397	0.936	0.968	0.118	0.0824	71.499	33893	4	spotify:track:1iBA37ONrbZmsh0aNd1A2a	https://api.spotify.com/v1/audio-analysis/1iBA37ONrbZmsh0aNd1A2a
Canciones De Jirafas	3	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	56gla8LM06Jnv18yjE4svH	0.452	0.646	2	-13.692	1	0.0777	0.304	3.67e-05	0.0744	0.55	152.761	168573	4	spotify:track:56gla8LM06Jnv18yjE4svH	https://api.spotify.com/v1/audio-analysis/56gla8LM06Jnv18yjE4svH
Necesito Un Gol	4	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	5RO9EgcHboILptcfa3moLy	0.624	0.803	5	-10.693	1	0.114	0.202	3.23e-06	0.345	0.791	129.148	315560	4	spotify:track:5RO9EgcHboILptcfa3moLy	https://api.spotify.com/v1/audio-analysis/5RO9EgcHboILptcfa3moLy
Alguien en el Mundo Piensa en Mí	5	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	1tJrhGnbZSNJH2bDqnG1HO	0.325	0.714	7	-9.258	1	0.0475	0.169	6.23e-06	0.459	0.416	74.863	267240	4	spotify:track:1tJrhGnbZSNJH2bDqnG1HO	https://api.spotify.com/v1/audio-analysis/1tJrhGnbZSNJH2bDqnG1HO
Constant Concept	6	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	7cHlZCOdK0itGwqlu9Bkr3	0.166	0.224	7	-16.508	1	0.0329	0.76	0.522	0.23	0.0439	128.959	277000	4	spotify:track:7cHlZCOdK0itGwqlu9Bkr3	https://api.spotify.com/v1/audio-analysis/7cHlZCOdK0itGwqlu9Bkr3
Say No More	7	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	0lZJwpTYUtFHabZieXvPAB	0.1	0.305	2	-12.3	0	0.0338	0.242	0.0206	0.37	0.0851	83.527	276467	4	spotify:track:0lZJwpTYUtFHabZieXvPAB	https://api.spotify.com/v1/audio-analysis/0lZJwpTYUtFHabZieXvPAB
Cuchillos	8	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	2V8AOpOIVv4R8GOvPvdn9I	0.621	0.302	2	-19.103	1	0.0495	0.123	0.434	0.229	0.344	82.64	269067	4	spotify:track:2V8AOpOIVv4R8GOvPvdn9I	https://api.spotify.com/v1/audio-analysis/2V8AOpOIVv4R8GOvPvdn9I
A1	9	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	7fFBBfBcKQKp8KBqCX4BqP	0.408	0.248	9	-17.134	0	0.0405	0.897	0.986	0.0705	0.356	119.08	102760	4	spotify:track:7fFBBfBcKQKp8KBqCX4BqP	https://api.spotify.com/v1/audio-analysis/7fFBBfBcKQKp8KBqCX4BqP
Plan 9	10	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	3zEMRPfhTW0uEpaYa42Zu3	0.617	0.887	5	-11.672	1	0.0502	0.0113	0.414	0.118	0.53	97.984	301307	4	spotify:track:3zEMRPfhTW0uEpaYa42Zu3	https://api.spotify.com/v1/audio-analysis/3zEMRPfhTW0uEpaYa42Zu3
Casa Vacia	11	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	65kAO33bQBcuQpdZlpEzVj	0.371	0.698	2	-10.705	1	0.0371	0.241	0.0839	0.157	0.303	147.639	313600	4	spotify:track:65kAO33bQBcuQpdZlpEzVj	https://api.spotify.com/v1/audio-analysis/65kAO33bQBcuQpdZlpEzVj
Podrias Entender	12	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	6B7wLmOZDYrbVWBl0hgGvp	0.543	0.492	7	-13.753	1	0.0382	0.163	0.000232	0.499	0.436	105.74	369467	4	spotify:track:6B7wLmOZDYrbVWBl0hgGvp	https://api.spotify.com/v1/audio-analysis/6B7wLmOZDYrbVWBl0hgGvp
Intuicion	13	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	35SANU4PEh95utoTkYOnvj	0.223	0.165	5	-21.8	1	0.0384	0.522	0.00365	0.098	0.0906	105.811	100400	4	spotify:track:35SANU4PEh95utoTkYOnvj	https://api.spotify.com/v1/audio-analysis/35SANU4PEh95utoTkYOnvj
La Vanguardia Es Asi	14	1	3olJNVcMCH3ZXoDxiCMRnP	Say No More	Charly García	4ogiPcwvJXmt2y3Q8ExRYw	0.353	0.348	7	-19.976	1	0.0448	0.906	0.674	0.0733	0.541	122.258	119067	4	spotify:track:4ogiPcwvJXmt2y3Q8ExRYw	https://api.spotify.com/v1/audio-analysis/4ogiPcwvJXmt2y3Q8ExRYw
Tu Amor	1	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	3obYcaXHdTB1EvZE3PVQhd	0.648	0.535	9	-12.239	1	0.314	0.286	0	0.073	0.589	176.114	186467	4	spotify:track:3obYcaXHdTB1EvZE3PVQhd	https://api.spotify.com/v1/audio-analysis/3obYcaXHdTB1EvZE3PVQhd
Mientes	2	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	670dXRMKr9vVtGk01dYeSr	0.697	0.607	7	-10.245	1	0.0291	0.103	0	0.0585	0.941	123.062	254667	4	spotify:track:670dXRMKr9vVtGk01dYeSr	https://api.spotify.com/v1/audio-analysis/670dXRMKr9vVtGk01dYeSr
Vampiro	3	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	6DVdsmiWG46btffaXgJH3i	0.61	0.433	2	-13.722	1	0.0285	0.14	0.000307	0.107	0.158	105.118	343893	4	spotify:track:6DVdsmiWG46btffaXgJH3i	https://api.spotify.com/v1/audio-analysis/6DVdsmiWG46btffaXgJH3i
Rompan Todo	4	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	7571CUGTEd1jKijAYxXRxB	0.662	0.864	0	-9.919	1	0.0609	0.0294	0.00144	0.18	0.916	147.057	237080	4	spotify:track:7571CUGTEd1jKijAYxXRxB	https://api.spotify.com/v1/audio-analysis/7571CUGTEd1jKijAYxXRxB
Mala Señal	5	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	5T3DWynjdMCXIqLiGlglcX	0.329	0.0736	4	-19.33	1	0.04	0.895	0.00101	0.26	0.0632	70.946	199707	4	spotify:track:5T3DWynjdMCXIqLiGlglcX	https://api.spotify.com/v1/audio-analysis/5T3DWynjdMCXIqLiGlglcX
30 Denarios	6	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	0CRqcfgpqgAgjB3x1hCn9R	0.707	0.555	7	-11.71	1	0.0332	0.196	5.11e-06	0.0587	0.467	118.086	332400	4	spotify:track:0CRqcfgpqgAgjB3x1hCn9R	https://api.spotify.com/v1/audio-analysis/0CRqcfgpqgAgjB3x1hCn9R
Solo Dios Sabe	7	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	7t1UcyWgueqTNdP1hTkUdG	0.526	0.151	9	-16.611	1	0.0355	0.884	5.93e-05	0.11	0.195	104.963	198707	4	spotify:track:7t1UcyWgueqTNdP1hTkUdG	https://api.spotify.com/v1/audio-analysis/7t1UcyWgueqTNdP1hTkUdG
Cucamonga Dance	8	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	3Gv7XS86FVoMBuz4bmu5xM	0.809	0.551	0	-10.003	1	0.0466	0.105	1.29e-06	0.219	0.885	116.066	180013	4	spotify:track:3Gv7XS86FVoMBuz4bmu5xM	https://api.spotify.com/v1/audio-analysis/3Gv7XS86FVoMBuz4bmu5xM
Diana	9	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	5othe76xiT336Vki5ZhKvt	0.646	0.651	9	-9.617	1	0.0321	0.178	0.000723	0.265	0.672	127.057	240867	4	spotify:track:5othe76xiT336Vki5ZhKvt	https://api.spotify.com/v1/audio-analysis/5othe76xiT336Vki5ZhKvt
Happy and Real	10	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	4FIhSdvNUuVxWX8oAOSdNp	0.278	0.117	7	-20.868	1	0.0313	0.482	0.00024	0.184	0.0718	143.429	240907	5	spotify:track:4FIhSdvNUuVxWX8oAOSdNp	https://api.spotify.com/v1/audio-analysis/4FIhSdvNUuVxWX8oAOSdNp
Vampiro (Instrumental)	11	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	46X63Uu1q6idswdGW2bxOa	0.616	0.352	2	-14.155	1	0.026	0.0325	0.883	0.116	0.126	105.106	343533	4	spotify:track:46X63Uu1q6idswdGW2bxOa	https://api.spotify.com/v1/audio-analysis/46X63Uu1q6idswdGW2bxOa
Diana (Instrumental)	12	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	3IStLOtDZrLErILhlPz4H0	0.666	0.656	9	-9.328	1	0.0321	0.00641	0.861	0.32	0.628	127.074	242720	4	spotify:track:3IStLOtDZrLErILhlPz4H0	https://api.spotify.com/v1/audio-analysis/3IStLOtDZrLErILhlPz4H0
Solo Dios Sabe (Instrumental)	13	1	0JTWqpFlJobaZW5V0Y0R5T	Tango 4	Charly García	3SUHB9rWZ8uR9abQah0sEU	0.727	0.138	9	-18.544	1	0.0344	0.918	0.945	0.109	0.105	105.052	194307	4	spotify:track:3SUHB9rWZ8uR9abQah0sEU	https://api.spotify.com/v1/audio-analysis/3SUHB9rWZ8uR9abQah0sEU
Terapia Intensiva - Remastered Version	1	1	4PN3ENJHDuc36NgrbmM2Q2	Terapia Intensiva	Charly García	5z6lvpirh0E4rN87Br4qLf	0.643	0.407	0	-8.662	1	0.056	0.677	0.884	0.119	0.327	89.992	263187	4	spotify:track:5z6lvpirh0E4rN87Br4qLf	https://api.spotify.com/v1/audio-analysis/5z6lvpirh0E4rN87Br4qLf
Conejo Tecno - Remastered Version	2	1	4PN3ENJHDuc36NgrbmM2Q2	Terapia Intensiva	Charly García	04PTDotOTw8LhBYEon7sBK	0.844	0.63	11	-11.878	0	0.0756	0.372	0.826	0.244	0.457	106.558	91307	4	spotify:track:04PTDotOTw8LhBYEon7sBK	https://api.spotify.com/v1/audio-analysis/04PTDotOTw8LhBYEon7sBK
Desfile Aguila y León - Remastered Version	3	1	4PN3ENJHDuc36NgrbmM2Q2	Terapia Intensiva	Charly García	6sJASM0CkiZgW7Zo18gJMY	0.728	0.521	7	-6.674	1	0.0379	0.0574	0.0212	0.196	0.747	85.837	179680	4	spotify:track:6sJASM0CkiZgW7Zo18gJMY	https://api.spotify.com/v1/audio-analysis/6sJASM0CkiZgW7Zo18gJMY
Alicia Va A La Disco - Remastered Version	4	1	4PN3ENJHDuc36NgrbmM2Q2	Terapia Intensiva	Charly García	20V72DYkwAeHvEGMuYtFXA	0.899	0.701	5	-5.339	1	0.0808	0.28	0.87	0.0838	0.95	119.053	182133	4	spotify:track:20V72DYkwAeHvEGMuYtFXA	https://api.spotify.com/v1/audio-analysis/20V72DYkwAeHvEGMuYtFXA
Agua y Piano - Remastered Version	5	1	4PN3ENJHDuc36NgrbmM2Q2	Terapia Intensiva	Charly García	0tTRBr0cW19LJZWsaaqG54	0.524	0.571	4	-7.539	0	0.0556	0.942	0.55	0.25	0.354	117.93	93653	4	spotify:track:0tTRBr0cW19LJZWsaaqG54	https://api.spotify.com/v1/audio-analysis/0tTRBr0cW19LJZWsaaqG54
Chicas Muertas	6	1	4PN3ENJHDuc36NgrbmM2Q2	Terapia Intensiva	Charly García	2hswCACKO32Ikb0bxsAIpm	0.678	0.712	0	-5.589	1	0.462	0.225	0.00176	0.333	0.812	73.794	133947	4	spotify:track:2hswCACKO32Ikb0bxsAIpm	https://api.spotify.com/v1/audio-analysis/2hswCACKO32Ikb0bxsAIpm
Obertura - Bonus Track	7	1	4PN3ENJHDuc36NgrbmM2Q2	Terapia Intensiva	Charly García	4DlbQucG6lkTBPLEQaGrVp	0.29	0.0339	4	-31.168	0	0.0335	0.891	0.95	0.11	0.0438	47.401	171000	3	spotify:track:4DlbQucG6lkTBPLEQaGrVp	https://api.spotify.com/v1/audio-analysis/4DlbQucG6lkTBPLEQaGrVp
Yendo De La Cama Al Living - Live	1	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	4Nt3vrLiH52r5dvVCrLPCe	0.725	0.402	5	-11.18	1	0.165	0.667	0.019	0.819	0.763	77.051	262493	4	spotify:track:4Nt3vrLiH52r5dvVCrLPCe	https://api.spotify.com/v1/audio-analysis/4Nt3vrLiH52r5dvVCrLPCe
Rezo Por Vos - Live	2	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	09owTrI1VnYKs5i1CCMnE2	0.535	0.585	7	-8.09	1	0.0304	0.372	0.000317	0.966	0.493	120.225	288200	4	spotify:track:09owTrI1VnYKs5i1CCMnE2	https://api.spotify.com/v1/audio-analysis/09owTrI1VnYKs5i1CCMnE2
Fanky - Live	3	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	15qhC4nfcfD0XiyrYDf9dr	0.711	0.698	0	-10.183	1	0.0998	0.233	0.00677	0.964	0.828	117.061	267867	4	spotify:track:15qhC4nfcfD0XiyrYDf9dr	https://api.spotify.com/v1/audio-analysis/15qhC4nfcfD0XiyrYDf9dr
Pasajera En Trance - Live	4	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	5zTirec9tIsSVNgBSUmFxU	0.591	0.614	0	-10.492	1	0.041	0.527	0.0175	0.979	0.601	99.28	203973	4	spotify:track:5zTirec9tIsSVNgBSUmFxU	https://api.spotify.com/v1/audio-analysis/5zTirec9tIsSVNgBSUmFxU
Serú Giran Medley - Live	5	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	1lrmmpIgUeluYHmPN5lhxr	0.402	0.312	0	-14.018	1	0.042	0.842	0.00136	0.823	0.13	97.925	416133	4	spotify:track:1lrmmpIgUeluYHmPN5lhxr	https://api.spotify.com/v1/audio-analysis/1lrmmpIgUeluYHmPN5lhxr
Cerca De La Revolucion - Live	6	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	6JhSLKkmSeLNNsIZkOxUaq	0.843	0.575	5	-10.057	1	0.0649	0.466	0.00174	0.889	0.865	110.374	306627	4	spotify:track:6JhSLKkmSeLNNsIZkOxUaq	https://api.spotify.com/v1/audio-analysis/6JhSLKkmSeLNNsIZkOxUaq
Promesas Sobre El Bidet - Live	7	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	18q9HXSEKJ7w1nTAST38jB	0.694	0.629	2	-10.075	0	0.104	0.665	0.00518	0.759	0.652	106.215	186773	4	spotify:track:18q9HXSEKJ7w1nTAST38jB	https://api.spotify.com/v1/audio-analysis/18q9HXSEKJ7w1nTAST38jB
No Soy Un Extraño - Live	8	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	6KxhnLR6OlcieIudHZqL2V	0.365	0.402	9	-13.435	0	0.112	0.668	0.00635	0.0915	0.465	204.85	262533	4	spotify:track:6KxhnLR6OlcieIudHZqL2V	https://api.spotify.com/v1/audio-analysis/6KxhnLR6OlcieIudHZqL2V
Los Dinosaurios - Live	9	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	0BWhmRyHvBLMcEJDAos2PD	0.42	0.52	5	-13.33	1	0.126	0.903	0.0046	0.539	0.286	85.299	220533	4	spotify:track:0BWhmRyHvBLMcEJDAos2PD	https://api.spotify.com/v1/audio-analysis/0BWhmRyHvBLMcEJDAos2PD
Chipi Chipi - Live	10	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	5JLbX9Z0JwzwOuF5EkhWPY	0.568	0.578	7	-10.586	1	0.0822	0.468	0.000118	0.87	0.726	111.577	223200	4	spotify:track:5JLbX9Z0JwzwOuF5EkhWPY	https://api.spotify.com/v1/audio-analysis/5JLbX9Z0JwzwOuF5EkhWPY
La Sal No Sala - Live	11	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	2DGsn73GOkBsdRugZvsOj0	0.765	0.567	0	-11.338	1	0.101	0.303	0.00805	0.955	0.713	127.663	284827	4	spotify:track:2DGsn73GOkBsdRugZvsOj0	https://api.spotify.com/v1/audio-analysis/2DGsn73GOkBsdRugZvsOj0
Nos Siguen Pegando Abajo (Pecado Mortal) - Live	12	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	2MF6BJDR102bnwMIpsWhOj	0.6	0.771	2	-8.182	1	0.0557	0.326	0.00367	0.914	0.868	152.704	201907	4	spotify:track:2MF6BJDR102bnwMIpsWhOj	https://api.spotify.com/v1/audio-analysis/2MF6BJDR102bnwMIpsWhOj
Ojos De Video Tape - Live	13	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	7C5eNI6TuNnptPbO1PWLxv	0.423	0.395	5	-12.348	1	0.0378	0.89	0.00352	0.983	0.262	98.704	246267	4	spotify:track:7C5eNI6TuNnptPbO1PWLxv	https://api.spotify.com/v1/audio-analysis/7C5eNI6TuNnptPbO1PWLxv
Demoliendo Hoteles - Live	14	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	15dNGPxvzuCvTBzFGmveZi	0.593	0.794	5	-9.016	1	0.258	0.49	0.00705	0.957	0.556	158.608	329893	4	spotify:track:15dNGPxvzuCvTBzFGmveZi	https://api.spotify.com/v1/audio-analysis/15dNGPxvzuCvTBzFGmveZi
Fifteen Forever - Live	15	1	7vuvoAP3WxyXIvH64LDn1R	Unplugged	Charly García	6iE8FqUHqjbBYm054XcMDY	0.402	0.445	7	-13.459	1	0.0437	0.776	0.389	0.719	0.329	108.032	173000	4	spotify:track:6iE8FqUHqjbBYm054XcMDY	https://api.spotify.com/v1/audio-analysis/6iE8FqUHqjbBYm054XcMDY
Operación Densa	1	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	0LQGGfdXLCgDSRzEWiDTwW	0.264	0.129	9	-22.407	0	0.0596	0.986	0.887	0.156	0.103	91.96	126947	4	spotify:track:0LQGGfdXLCgDSRzEWiDTwW	https://api.spotify.com/v1/audio-analysis/0LQGGfdXLCgDSRzEWiDTwW
Despertar De Mambo	2	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	6kffF1O6XUOIhAFD1rtvkj	0.268	0.171	7	-16.043	1	0.0339	0.0278	0.0241	0.0591	0.0933	106.142	154307	4	spotify:track:6kffF1O6XUOIhAFD1rtvkj	https://api.spotify.com/v1/audio-analysis/6kffF1O6XUOIhAFD1rtvkj
Rejas Electrificadas	3	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	4mX8DggLc8Ksmp9srWPERg	0.659	0.0329	0	-18.416	1	0.0319	0.924	0.317	0.301	0.54	131.023	61680	4	spotify:track:4mX8DggLc8Ksmp9srWPERg	https://api.spotify.com/v1/audio-analysis/4mX8DggLc8Ksmp9srWPERg
Pubis Angelical	4	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	5VCoXlVT7w3Am5WHnPik1Q	0.644	0.135	10	-13.973	1	0.0326	0.498	0.673	0.119	0.0629	113.479	149427	4	spotify:track:5VCoXlVT7w3Am5WHnPik1Q	https://api.spotify.com/v1/audio-analysis/5VCoXlVT7w3Am5WHnPik1Q
Monóculo Fantástico	5	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	7tLqwPzWbxVKwOvpNN6f2V	0.36	0.267	0	-15.323	1	0.0338	0.969	0.925	0.117	0.142	97.386	122907	1	spotify:track:7tLqwPzWbxVKwOvpNN6f2V	https://api.spotify.com/v1/audio-analysis/7tLqwPzWbxVKwOvpNN6f2V
All I Do The Whole Night Through	6	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	7JeuQlRp4hs9RWysDKbS4b	0.698	0.102	6	-19.635	0	0.0525	0.92	0.000454	0.0966	0.526	116.499	108360	4	spotify:track:7JeuQlRp4hs9RWysDKbS4b	https://api.spotify.com/v1/audio-analysis/7JeuQlRp4hs9RWysDKbS4b
Sereno Fantástico	7	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	2NWXY5RsBtIPouRdlBXju3	0.299	0.0631	8	-15.903	1	0.0382	0.946	0.936	0.162	0.0378	133.026	185547	4	spotify:track:2NWXY5RsBtIPouRdlBXju3	https://api.spotify.com/v1/audio-analysis/2NWXY5RsBtIPouRdlBXju3
Transatlántico Art Deco	8	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	0sYl26HMLKOxFy3tlvHcVB	0.41	0.119	2	-16.016	0	0.035	0.74	0.239	0.0802	0.327	91.885	210067	4	spotify:track:0sYl26HMLKOxFy3tlvHcVB	https://api.spotify.com/v1/audio-analysis/0sYl26HMLKOxFy3tlvHcVB
Caspa De Estrellas	9	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	1wfzoBxslrQ70QT48aggxK	0.829	0.307	7	-11.582	1	0.039	0.56	0.518	0.796	0.429	113.727	196613	4	spotify:track:1wfzoBxslrQ70QT48aggxK	https://api.spotify.com/v1/audio-analysis/1wfzoBxslrQ70QT48aggxK
Crimen, Divina, Productor	10	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	3sC3zkOUZj82KCxX6hvwPS	0.336	0.384	0	-16.449	1	0.0665	0.988	0.81	0.186	0.283	111.884	176960	4	spotify:track:3sC3zkOUZj82KCxX6hvwPS	https://api.spotify.com/v1/audio-analysis/3sC3zkOUZj82KCxX6hvwPS
Pubis Angelical	11	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	20nu90WcCA3wUIEob3sDu3	0.354	0.0803	7	-21.592	1	0.0425	0.96	0.0963	0.119	0.0502	115.15	55200	5	spotify:track:20nu90WcCA3wUIEob3sDu3	https://api.spotify.com/v1/audio-analysis/20nu90WcCA3wUIEob3sDu3
Pubis Angelical	12	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	6QcDQId02hVAtd24T7c24L	0.439	0.341	9	-8.209	0	0.0425	0.833	0.0251	0.106	0.0807	113.925	61373	4	spotify:track:6QcDQId02hVAtd24T7c24L	https://api.spotify.com/v1/audio-analysis/6QcDQId02hVAtd24T7c24L
Futuro Pobre	13	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	5dmP09b2sSdBXJXn3w9ytZ	0.21	0.107	4	-14.581	0	0.0353	0.881	0.676	0.067	0.0609	179.999	209973	4	spotify:track:5dmP09b2sSdBXJXn3w9ytZ	https://api.spotify.com/v1/audio-analysis/5dmP09b2sSdBXJXn3w9ytZ
Tribunas Del Futuro Pobre	14	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	5JmS74bCxjiRSDHlnPsafr	0.281	0.248	9	-14.216	0	0.0381	0.426	0.614	0.101	0.084	89.38	193947	4	spotify:track:5JmS74bCxjiRSDHlnPsafr	https://api.spotify.com/v1/audio-analysis/5JmS74bCxjiRSDHlnPsafr
Todos Los Pubis Juntos	15	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	3HBYPaUeNpGm9OLg5vszjF	0.475	0.219	9	-14.446	0	0.0319	0.353	0.798	0.0883	0.0883	114.068	150360	4	spotify:track:3HBYPaUeNpGm9OLg5vszjF	https://api.spotify.com/v1/audio-analysis/3HBYPaUeNpGm9OLg5vszjF
Yendo De La Cama Al Living	16	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	13tz2i3p3x2dMK9906nVFk	0.718	0.39	5	-10.679	0	0.12	0.283	0.0013	0.153	0.633	80.136	285213	4	spotify:track:13tz2i3p3x2dMK9906nVFk	https://api.spotify.com/v1/audio-analysis/13tz2i3p3x2dMK9906nVFk
Superhéroes	17	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	6TgWP4HXj9wZyJF3yoghRj	0.601	0.562	0	-13.324	1	0.077	0.228	0.000261	0.109	0.413	79.817	267653	4	spotify:track:6TgWP4HXj9wZyJF3yoghRj	https://api.spotify.com/v1/audio-analysis/6TgWP4HXj9wZyJF3yoghRj
No Bombardeen Buenos Aires	18	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	3aMKVw1oXkAdeAVXO2TucF	0.757	0.662	7	-10.468	1	0.0967	0.0643	0.014	0.293	0.851	99.792	243680	4	spotify:track:3aMKVw1oXkAdeAVXO2TucF	https://api.spotify.com/v1/audio-analysis/3aMKVw1oXkAdeAVXO2TucF
Vos También Estabas Verde	19	1	1oZU9a9rdlLV2AB0OCocTZ	Yendo De La Cama Al Living	Charly García	6OUIAFip7rThyhhxLbx72v	0.497	0.231	7	-12.463	1	0.0472	0.74	3.49e-06	0.115	0.194	111.973	188507	4	spotify:track:6OUIAFip7rThyhhxLbx72v	https://api.spotify.com/v1/audio-analysis/6OUIAFip7rThyhhxLbx72v
